2026-04-16 12:24:55.140 [main] INFO  [] o.f.c.i.license.VersionPrinter - Flyway Community Edition 9.22.3 by Redgate
2026-04-16 12:30:49.220 [main] INFO  [] o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@13a8cb4e, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@35ec3604, org.springframework.security.web.context.SecurityContextHolderFilter@2ee949d4, org.springframework.security.web.header.HeaderWriterFilter@75c36570, org.springframework.security.web.authentication.logout.LogoutFilter@323b5264, com.huanjing.geo.common.security.JwtAuthenticationFilter@591be8aa, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2298d741, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@34a48013, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@ab5954d, org.springframework.security.web.session.SessionManagementFilter@619944a7, org.springframework.security.web.access.ExceptionTranslationFilter@1eff74f2, org.springframework.security.web.access.intercept.AuthorizationFilter@5e8f1db2]
2026-04-16 12:30:49.562 [main] INFO  [] c.h.g.c.config.InitPasswordRunner - admin 密码验证通过
2026-04-16 12:31:24.680 [main] INFO  [] o.f.c.i.license.VersionPrinter - Flyway Community Edition 9.22.3 by Redgate
2026-04-16 12:31:24.681 [main] INFO  [] o.f.c.i.license.VersionPrinter - See release notes here: https://rd.gt/416ObMi
2026-04-16 12:31:24.681 [main] INFO  [] o.f.c.i.license.VersionPrinter - 
2026-04-16 12:31:24.697 [main] INFO  [] org.flywaydb.core.FlywayExecutor - Database: jdbc:mysql://localhost:3306/geo (MySQL 8.0)
2026-04-16 12:31:24.762 [main] INFO  [] o.f.core.internal.command.DbValidate - Successfully validated 56 migrations (execution time 00:00.050s)
2026-04-16 12:31:24.772 [main] INFO  [] o.f.core.internal.command.DbMigrate - Current version of schema `geo`: 55
2026-04-16 12:31:24.774 [main] INFO  [] o.f.core.internal.command.DbMigrate - Schema `geo` is up to date. No migration necessary.
2026-04-16 12:31:26.709 [main] INFO  [] o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@68fb6c1e, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@a89dec0, org.springframework.security.web.context.SecurityContextHolderFilter@373c367, org.springframework.security.web.header.HeaderWriterFilter@273c4b3, org.springframework.security.web.authentication.logout.LogoutFilter@1cb4cad0, com.huanjing.geo.common.security.JwtAuthenticationFilter@33751d49, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@619944a7, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@294aaa6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5e8f1db2, org.springframework.security.web.session.SessionManagementFilter@3129792a, org.springframework.security.web.access.ExceptionTranslationFilter@62b3871, org.springframework.security.web.access.intercept.AuthorizationFilter@386b4f7e]
2026-04-16 12:31:27.007 [main] INFO  [] c.h.g.c.config.InitPasswordRunner - admin 密码验证通过
2026-04-16 12:34:28.761 [main] INFO  [] o.f.c.i.license.VersionPrinter - Flyway Community Edition 9.22.3 by Redgate
2026-04-16 12:34:28.762 [main] INFO  [] o.f.c.i.license.VersionPrinter - See release notes here: https://rd.gt/416ObMi
2026-04-16 12:34:28.762 [main] INFO  [] o.f.c.i.license.VersionPrinter - 
2026-04-16 12:34:28.777 [main] INFO  [] org.flywaydb.core.FlywayExecutor - Database: jdbc:mysql://localhost:3306/geo (MySQL 8.0)
2026-04-16 12:34:28.840 [main] INFO  [] o.f.core.internal.command.DbValidate - Successfully validated 56 migrations (execution time 00:00.049s)
2026-04-16 12:34:28.850 [main] INFO  [] o.f.core.internal.command.DbMigrate - Current version of schema `geo`: 55
2026-04-16 12:34:28.852 [main] INFO  [] o.f.core.internal.command.DbMigrate - Schema `geo` is up to date. No migration necessary.
2026-04-16 12:34:30.731 [main] INFO  [] o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@3e7c66b3, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@502f6f6a, org.springframework.security.web.context.SecurityContextHolderFilter@672ba9cc, org.springframework.security.web.header.HeaderWriterFilter@619944a7, org.springframework.security.web.authentication.logout.LogoutFilter@ab5954d, com.huanjing.geo.common.security.JwtAuthenticationFilter@7ad889be, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@564e0a6c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5eabcf77, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@64a0ee65, org.springframework.security.web.session.SessionManagementFilter@685e97e0, org.springframework.security.web.access.ExceptionTranslationFilter@373c367, org.springframework.security.web.access.intercept.AuthorizationFilter@4a648b35]
2026-04-16 12:34:31.032 [main] INFO  [] c.h.g.c.config.InitPasswordRunner - admin 密码验证通过
2026-04-16 12:36:03.631 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 25 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 12:37:18.949 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 25 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 12:39:02.847 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 25 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 12:41:31.299 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 25 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 12:44:01.231 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 25 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 12:44:24.767 [main] INFO  [] o.f.c.i.license.VersionPrinter - Flyway Community Edition 9.22.3 by Redgate
2026-04-16 12:44:24.768 [main] INFO  [] o.f.c.i.license.VersionPrinter - See release notes here: https://rd.gt/416ObMi
2026-04-16 12:44:24.768 [main] INFO  [] o.f.c.i.license.VersionPrinter - 
2026-04-16 12:44:24.783 [main] INFO  [] org.flywaydb.core.FlywayExecutor - Database: jdbc:mysql://localhost:3306/geo (MySQL 8.0)
2026-04-16 12:44:24.846 [main] INFO  [] o.f.core.internal.command.DbValidate - Successfully validated 56 migrations (execution time 00:00.048s)
2026-04-16 12:44:24.857 [main] INFO  [] o.f.core.internal.command.DbMigrate - Current version of schema `geo`: 55
2026-04-16 12:44:24.858 [main] INFO  [] o.f.core.internal.command.DbMigrate - Schema `geo` is up to date. No migration necessary.
2026-04-16 12:44:26.607 [main] INFO  [] o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@ab5954d, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@466f7259, org.springframework.security.web.context.SecurityContextHolderFilter@2298d741, org.springframework.security.web.header.HeaderWriterFilter@238cac6, org.springframework.security.web.authentication.logout.LogoutFilter@386b4f7e, com.huanjing.geo.common.security.JwtAuthenticationFilter@7606bd03, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@50e7d8ba, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@210e4678, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@13482361, org.springframework.security.web.session.SessionManagementFilter@1f612968, org.springframework.security.web.access.ExceptionTranslationFilter@75c36570, org.springframework.security.web.access.intercept.AuthorizationFilter@571360b2]
2026-04-16 12:44:26.922 [main] INFO  [] c.h.g.c.config.InitPasswordRunner - admin 密码验证通过
2026-04-16 12:50:04.801 [main] INFO  [] o.f.c.i.license.VersionPrinter - Flyway Community Edition 9.22.3 by Redgate
2026-04-16 12:50:04.802 [main] INFO  [] o.f.c.i.license.VersionPrinter - See release notes here: https://rd.gt/416ObMi
2026-04-16 12:50:04.802 [main] INFO  [] o.f.c.i.license.VersionPrinter - 
2026-04-16 12:50:04.833 [main] INFO  [] org.flywaydb.core.FlywayExecutor - Database: jdbc:mysql://localhost:3306/geo (MySQL 8.0)
2026-04-16 12:50:04.922 [main] INFO  [] o.f.core.internal.command.DbValidate - Successfully validated 56 migrations (execution time 00:00.068s)
2026-04-16 12:50:04.938 [main] INFO  [] o.f.core.internal.command.DbMigrate - Current version of schema `geo`: 55
2026-04-16 12:50:04.941 [main] INFO  [] o.f.core.internal.command.DbMigrate - Schema `geo` is up to date. No migration necessary.
2026-04-16 12:50:05.132 [main] INFO  [] o.f.c.i.license.VersionPrinter - Flyway Community Edition 9.22.3 by Redgate
2026-04-16 12:50:05.133 [main] INFO  [] o.f.c.i.license.VersionPrinter - See release notes here: https://rd.gt/416ObMi
2026-04-16 12:50:05.134 [main] INFO  [] o.f.c.i.license.VersionPrinter - 
2026-04-16 12:50:05.160 [main] INFO  [] org.flywaydb.core.FlywayExecutor - Database: jdbc:mysql://localhost:3306/geo (MySQL 8.0)
2026-04-16 12:50:05.246 [main] INFO  [] o.f.core.internal.command.DbValidate - Successfully validated 56 migrations (execution time 00:00.065s)
2026-04-16 12:50:05.263 [main] INFO  [] o.f.core.internal.command.DbMigrate - Current version of schema `geo`: 55
2026-04-16 12:50:05.267 [main] INFO  [] o.f.core.internal.command.DbMigrate - Schema `geo` is up to date. No migration necessary.
2026-04-16 12:50:07.601 [main] INFO  [] o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@ab5954d, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@466f7259, org.springframework.security.web.context.SecurityContextHolderFilter@2298d741, org.springframework.security.web.header.HeaderWriterFilter@238cac6, org.springframework.security.web.authentication.logout.LogoutFilter@386b4f7e, com.huanjing.geo.common.security.JwtAuthenticationFilter@7606bd03, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@50e7d8ba, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@210e4678, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@13482361, org.springframework.security.web.session.SessionManagementFilter@1f612968, org.springframework.security.web.access.ExceptionTranslationFilter@75c36570, org.springframework.security.web.access.intercept.AuthorizationFilter@571360b2]
2026-04-16 12:50:07.889 [main] INFO  [] o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@64bb6ba7, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@571360b2, org.springframework.security.web.context.SecurityContextHolderFilter@294aaa6, org.springframework.security.web.header.HeaderWriterFilter@1eff74f2, org.springframework.security.web.authentication.logout.LogoutFilter@2f349170, com.huanjing.geo.common.security.JwtAuthenticationFilter@77ea806f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2ee949d4, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@57e9cd2, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@13a8cb4e, org.springframework.security.web.session.SessionManagementFilter@373c367, org.springframework.security.web.access.ExceptionTranslationFilter@240a717d, org.springframework.security.web.access.intercept.AuthorizationFilter@68fb6c1e]
2026-04-16 12:50:07.936 [main] INFO  [] c.h.g.c.config.InitPasswordRunner - admin 密码验证通过
2026-04-16 12:50:08.215 [main] INFO  [] c.h.g.c.config.InitPasswordRunner - admin 密码验证通过
2026-04-16 12:52:46.144 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 26 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 12:54:36.195 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 26 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 12:56:38.293 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 26 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 12:59:03.529 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 26 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 13:01:33.429 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 26 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 13:03:34.503 [main] INFO  [] o.f.c.i.license.VersionPrinter - Flyway Community Edition 9.22.3 by Redgate
2026-04-16 13:03:34.504 [main] INFO  [] o.f.c.i.license.VersionPrinter - See release notes here: https://rd.gt/416ObMi
2026-04-16 13:03:34.504 [main] INFO  [] o.f.c.i.license.VersionPrinter - 
2026-04-16 13:03:34.520 [main] INFO  [] org.flywaydb.core.FlywayExecutor - Database: jdbc:mysql://localhost:3306/geo (MySQL 8.0)
2026-04-16 13:03:34.589 [main] INFO  [] o.f.core.internal.command.DbValidate - Successfully validated 56 migrations (execution time 00:00.054s)
2026-04-16 13:03:34.600 [main] INFO  [] o.f.core.internal.command.DbMigrate - Current version of schema `geo`: 55
2026-04-16 13:03:34.601 [main] INFO  [] o.f.core.internal.command.DbMigrate - Schema `geo` is up to date. No migration necessary.
2026-04-16 13:03:36.559 [main] INFO  [] o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@ab5954d, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@466f7259, org.springframework.security.web.context.SecurityContextHolderFilter@2298d741, org.springframework.security.web.header.HeaderWriterFilter@238cac6, org.springframework.security.web.authentication.logout.LogoutFilter@386b4f7e, com.huanjing.geo.common.security.JwtAuthenticationFilter@7606bd03, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@50e7d8ba, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@210e4678, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@13482361, org.springframework.security.web.session.SessionManagementFilter@1f612968, org.springframework.security.web.access.ExceptionTranslationFilter@75c36570, org.springframework.security.web.access.intercept.AuthorizationFilter@571360b2]
2026-04-16 13:03:36.880 [main] INFO  [] c.h.g.c.config.InitPasswordRunner - admin 密码验证通过
2026-04-16 13:05:09.199 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 28 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 13:06:49.942 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 28 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 13:08:28.743 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 28 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 13:10:43.496 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 28 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 13:12:49.373 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 28 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 13:13:42.771 [main] INFO  [] o.f.c.i.license.VersionPrinter - Flyway Community Edition 9.22.3 by Redgate
2026-04-16 13:13:42.772 [main] INFO  [] o.f.c.i.license.VersionPrinter - See release notes here: https://rd.gt/416ObMi
2026-04-16 13:13:42.772 [main] INFO  [] o.f.c.i.license.VersionPrinter - 
2026-04-16 13:13:42.790 [main] INFO  [] org.flywaydb.core.FlywayExecutor - Database: jdbc:mysql://localhost:3306/geo (MySQL 8.0)
2026-04-16 13:13:42.863 [main] INFO  [] o.f.core.internal.command.DbValidate - Successfully validated 56 migrations (execution time 00:00.056s)
2026-04-16 13:13:42.873 [main] INFO  [] o.f.core.internal.command.DbMigrate - Current version of schema `geo`: 55
2026-04-16 13:13:42.876 [main] INFO  [] o.f.core.internal.command.DbMigrate - Schema `geo` is up to date. No migration necessary.
2026-04-16 13:13:44.983 [main] INFO  [] o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@35ec3604, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@ab5954d, org.springframework.security.web.context.SecurityContextHolderFilter@57e9cd2, org.springframework.security.web.header.HeaderWriterFilter@67857a20, org.springframework.security.web.authentication.logout.LogoutFilter@335ff774, com.huanjing.geo.common.security.JwtAuthenticationFilter@3d4ecc67, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@34a48013, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@50e7d8ba, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@466f7259, org.springframework.security.web.session.SessionManagementFilter@294aaa6, org.springframework.security.web.access.ExceptionTranslationFilter@2b57dc2, org.springframework.security.web.access.intercept.AuthorizationFilter@64bb6ba7]
2026-04-16 13:13:45.315 [main] INFO  [] c.h.g.c.config.InitPasswordRunner - admin 密码验证通过
2026-04-16 13:16:06.315 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 30 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 13:18:23.218 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 30 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 13:20:00.859 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 30 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 13:22:01.659 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 30 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 13:23:47.171 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 30 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 13:25:44.949 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 31 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 13:27:32.919 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 31 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 13:29:47.240 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 31 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 13:31:49.008 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 31 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 13:34:09.943 [main] INFO  [] o.f.c.i.license.VersionPrinter - Flyway Community Edition 9.22.3 by Redgate
2026-04-16 13:34:09.944 [main] INFO  [] o.f.c.i.license.VersionPrinter - See release notes here: https://rd.gt/416ObMi
2026-04-16 13:34:09.944 [main] INFO  [] o.f.c.i.license.VersionPrinter - 
2026-04-16 13:34:09.960 [main] INFO  [] org.flywaydb.core.FlywayExecutor - Database: jdbc:mysql://localhost:3306/geo (MySQL 8.0)
2026-04-16 13:34:10.031 [main] INFO  [] o.f.core.internal.command.DbValidate - Successfully validated 56 migrations (execution time 00:00.057s)
2026-04-16 13:34:10.045 [main] INFO  [] o.f.core.internal.command.DbMigrate - Current version of schema `geo`: 55
2026-04-16 13:34:10.046 [main] INFO  [] o.f.core.internal.command.DbMigrate - Schema `geo` is up to date. No migration necessary.
2026-04-16 13:34:11.944 [main] INFO  [] o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@571360b2, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@13a8cb4e, org.springframework.security.web.context.SecurityContextHolderFilter@1f612968, org.springframework.security.web.header.HeaderWriterFilter@2b57dc2, org.springframework.security.web.authentication.logout.LogoutFilter@15ec3c0c, com.huanjing.geo.common.security.JwtAuthenticationFilter@77ea806f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@57e9cd2, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2298d741, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@35ec3604, org.springframework.security.web.session.SessionManagementFilter@79690a0a, org.springframework.security.web.access.ExceptionTranslationFilter@7b3d3d3d, org.springframework.security.web.access.intercept.AuthorizationFilter@a89dec0]
2026-04-16 13:34:12.240 [main] INFO  [] c.h.g.c.config.InitPasswordRunner - admin 密码验证通过
2026-04-16 13:34:13.546 [main] INFO  [] c.h.g.m.d.s.DispatchExecutionService - Content generation task 31 executed by platform=doubao, model=doubao-seed-2-0-lite-260215, channel=primary
2026-04-16 16:32:59.588 [background-preinit] INFO  [] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-04-16 16:32:59.615 [main] INFO  [] ManualDispatchTaskRunner - Starting ManualDispatchTaskRunner using Java 21.0.9 with PID 28896 (D:\code\sanhe-geo-project\tmp-manual-run started by Administrator in D:\code\sanhe-geo-project)
2026-04-16 16:32:59.615 [main] INFO  [] ManualDispatchTaskRunner - The following 1 profile is active: "dev"
2026-04-16 16:33:00.155 [main] INFO  [] o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2026-04-16 16:33:00.157 [main] INFO  [] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2026-04-16 16:33:00.177 [main] INFO  [] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 12 ms. Found 0 Redis repository interfaces.
2026-04-16 16:33:00.628 [main] INFO  [] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-04-16 16:33:00.752 [main] INFO  [] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@12192604
2026-04-16 16:33:00.754 [main] INFO  [] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-04-16 16:33:00.808 [main] INFO  [] o.f.c.i.license.VersionPrinter - Flyway Community Edition 9.22.3 by Redgate
2026-04-16 16:33:00.809 [main] INFO  [] o.f.c.i.license.VersionPrinter - See release notes here: https://rd.gt/416ObMi
2026-04-16 16:33:00.809 [main] INFO  [] o.f.c.i.license.VersionPrinter - 
2026-04-16 16:33:00.824 [main] INFO  [] org.flywaydb.core.FlywayExecutor - Database: jdbc:mysql://localhost:3306/geo (MySQL 8.0)
2026-04-16 16:33:00.880 [main] INFO  [] o.f.core.internal.command.DbValidate - Successfully validated 57 migrations (execution time 00:00.044s)
2026-04-16 16:33:00.888 [main] INFO  [] o.f.core.internal.command.DbMigrate - Current version of schema `geo`: 56
2026-04-16 16:33:00.890 [main] INFO  [] o.f.core.internal.command.DbMigrate - Schema `geo` is up to date. No migration necessary.
